token,weight,occurence
addled,0.9553143390062748,17.0
adequately,0.31107982063774237,18.0
adler,0.20888238386728442,5.0
admin,0.3073678895418748,197.0
administrator,0.5843321083820517,69.0
administratorscommentators,0.4247680295018901,1.0
admins,1.0789436436072124,98.0
adminsector,0.4952890227566136,1.0
admiral,0.20953590872746086,9.0
admirals,0.20532601663450326,3.0
admisttraot,0.4045800110315679,1.0
admitted,0.38277247006175763,169.0
adolesent,0.5095239130829015,1.0
adopttake,0.5526803681483466,1.0
adulterers,0.6415249788501379,17.0
adulteror,0.2792925757018579,1.0
adulterous,1.0231677087150968,14.0
adv,0.27211434460417855,1.0
adventurer,0.4663434709008677,2.0
adverse,0.3319964557986308,14.0
advisable,0.24823164030064007,4.0
aeroplanes,0.47594007027706337,1.0
aes,0.5435492765533048,4.0
aeterna,0.45039314626792637,1.0
af,0.6241149712624586,8.0
afaic,0.3932335420520074,1.0
afascist,0.29342784102123415,1.0
affecting,0.406117062934631,23.0
affectionately,0.2629126539536053,1.0
affiliation,0.29317056768623884,36.0
affinity,0.20570894661606173,8.0
affliction,0.7761012019295225,8.0
afflictions,0.28169208104683935,1.0
afflicts,0.3317389358417224,4.0
afforded,0.46432752457355153,15.0
affraid,0.5414255311052794,1.0
affront,1.0040801153742807,12.0
afhanistan,0.37466151441968004,1.0
afoot,0.20389455524408734,8.0
afresh,0.6053509130123733,3.0
african,0.36965651964761614,133.0
africanamericans,0.6276921858098736,7.0
africans,1.3744420763319307,68.0
afrikaans,0.20108797240876,5.0
afrikaner,0.43528352551585636,3.0
afterandseasons,0.2195018118754414,1.0
agechild,0.2155958334746173,1.0
agefk,0.40378459866733896,1.0
agei,0.3972507627845574,5.0
ageist,0.512806939583431,6.0
agendapusher,0.3665628965225755,2.0
agentural,0.24103588933420045,1.0
agesandinthe,0.28419178131490824,1.0
agincourt,0.23489715039690828,1.0
agirl,0.31133668870937264,3.0
agitate,0.6195243613702694,4.0
agoit,0.2679275144221308,1.0
agonized,0.5890723503004003,1.0
agreei,0.6279237644115951,2.0
agw,0.5648885666750321,19.0
ahare,0.2451737307748044,2.0
ahh,0.2196120431689971,48.0
ahmad,0.5158444883093922,2.0
ahole,2.0973790001266694,53.0
aholes,1.3315355777627291,27.0
ahs,0.2462517645024939,2.0
aides,0.39716819583619484,13.0
aidiot,0.482652799334789,1.0
aiea7,0.29496180712198117,8.0
aikae,0.3353898179194462,1.0
ailes,0.3222943828907461,21.0
ailing,0.5265004872182254,4.0
ailles,0.30091377834135075,1.0
aimed,0.4050514051485343,47.0
aimless,0.48429392859455006,1.0
aimphysical,0.4786233108823235,1.0
aintcha,0.33259767579123667,1.0
aipac,0.2056430002938697,5.0
airbombings,0.20485296696463412,1.0
aird,0.5321369318142664,1.0
airhaulers,0.6318300456213218,1.0
airhead,3.761984340259248,32.0
airheads,2.791085848349886,9.0
airliner,0.4650546856203382,3.0
airmen,0.3274693178803644,1.0
airpersons,0.34154035617841405,1.0
airplaneswheelers,0.42586728374301763,1.0
airportmorning,0.3360294082617107,1.0
airstrip,0.2104698274855151,1.0
airyfairydust,0.2077623637576864,1.0
aitchoweellee,0.3125558080666137,1.0
aiu,0.5478844626361895,2.0
akin,0.35060154953192807,39.0
alabama,0.5883619576053407,47.0
aladab,0.315509440551121,2.0
alas,0.5083627358608079,39.0
alaskaland,0.27791084962899487,1.0
albanians,0.7727272921492512,4.0
albertns,0.5234907691759931,1.0
albi,0.37904534024386627,3.0
albino,1.1935423097927762,8.0
albinos,0.21784007859427132,1.0
albright,0.39418854421362737,2.0
albums,0.3083137147889861,7.0
alcestea,0.29217485662830595,1.0
alcoholic,0.47144930585307276,36.0
alcoholics,0.6742900362616228,19.0
aleems,0.4232783078557792,2.0
alejandra,0.3812900543280884,1.0
alesia,0.32572278619299205,1.0
aleutians,0.3454605408125056,4.0
alexander,0.3385203655914545,16.0
alexandra,0.6037192095851428,8.0
alfa,0.32146253014432874,2.0
algea,0.3317253418924431,1.0
alien,1.2030571076349217,51.0
aliens,1.14078439098042,121.0
alike,0.261816992625066,46.0
all,0.20135101732684746,16150.0
alla,0.3489391790778235,1.0
allah,0.4622558296550247,56.0
allaha,0.3224418248358868,2.0
allarewicked,0.5773964273043908,1.0
alldeserved,0.45349735873170655,1.0
allencompassing,0.4949547174513098,1.0
alley,0.20423691701654217,18.0
alligators,0.20785691959576083,9.0
allmale,0.8628360076501792,5.0
allmillion,0.826380493733853,2.0
allopremises,0.30056891488870907,1.0
allout,0.6060969534266778,3.0
allowable,0.4896245553562806,4.0
allthese,0.30972173445947937,4.0
allyears,0.2981987225985228,2.0
almandingers,0.42766468736227303,3.0
alohau,0.2416928150369404,1.0
aloud,0.5747943354324921,2.0
alpha,0.7729054126839131,25.0
alquds,0.2203492672506322,1.0
alreadymaxedout,0.27033901467924965,1.0
alright,0.461245917426038,44.0
alta,0.22516831507165785,2.0
altmachine,0.5381634506326346,1.0
altmed,0.48166993376613765,1.0
altreich,0.28437646843032716,1.0
altrighttarget,0.4138534506803656,1.0
altruism,0.42729293377355665,4.0
altwhite,0.3483860231046934,1.0
alwaysthere,0.39195446907074855,4.0
alxays,0.5505530194000197,1.0
amadlagusha,0.3693315779316111,1.0
amassing,0.20579131129707928,6.0
amateurs,0.49566678348801757,14.0
amaze,0.30823908382959553,31.0
amazed,0.5537035219464351,56.0
ambler,0.30394232752104927,4.0
ambrose,0.587593138616226,20.0
ambulance,0.459924143956391,13.0
ameica,0.5546120560747635,2.0
america,0.5392917448942416,1756.0
american,0.2814664541264724,1789.0
americanhating,0.4718462191394164,1.0
americanized,0.5699569829638823,1.0
americans,0.6896465384444952,1497.0
americansbe,0.5514890349441924,2.0
americascop,0.22446717891902124,2.0
amfac,0.25284715891184184,1.0
amiability,0.37607934264771703,1.0
amillion,0.5392285345046027,8.0
amirite,0.5158226098800986,7.0
amish,0.7065576101445082,6.0
ammosexual,1.5116920047345075,6.0
ammosexuals,1.6610323114565295,10.0
amoebas,0.514117997435162,6.0
amok,1.1179984185293919,16.0
amongst,0.4113267573403648,79.0
amoral,1.1484209798593703,42.0
amply,0.3333587756663479,4.0
amputation,0.2749186336628625,4.0
amuse,0.2858597961018935,5.0
amusement,0.3845198338318931,10.0
amys,0.34041887774954394,2.0
anal,4.594322180348666,132.0
anarchist,0.7510786923384855,15.0
anarchists,0.20208942141358027,29.0
anarchofem,0.399256869533587,1.0
anathema,0.69184029043995,7.0
anchorman,0.34201952560416876,2.0
ancoids,0.5366066752844947,1.0
andall,0.4322531065593123,2.0
andarent,0.24044348866464504,1.0
andblack,0.45783082876401804,1.0
andget,0.5736602870359176,1.0
andi,0.430915236932879,8.0
andidiots,0.774954090626239,1.0
andirons,0.25404162051642937,1.0
andithaslittletodowithsex,0.5773964273043908,1.0
andmy,0.20938920630900543,3.0
andplus,0.4825708538517811,2.0
andrews,0.2390916176476005,4.0
andthe,0.3971036789531878,13.0
andtim,0.4292306554345189,1.0
andvery,0.5736425925765795,1.0
andwhites,0.34796003178377377,1.0
andyears,0.42499262770055496,11.0
andyou,0.28869167893546066,2.0
angeles,0.45376114144489116,23.0
angellic,0.49436226439108666,1.0
angeriest,0.2652902212358919,1.0
angle,0.8339040085074179,25.0
anglicans,0.6343816888072702,8.0
angry,0.569831172223664,403.0
anight,0.23562146280971819,3.0
animal,0.670712367457976,208.0
animalfucker,0.5323792264086663,1.0
animals,0.4001043460991998,260.0
anklebiters,0.2769531854466148,1.0
ann,0.2539226783971676,42.0
annapolis,0.27704149355154356,3.0
annihilate,1.453516218613853,15.0
annihilated,0.28187844732628625,5.0
annihilation,1.349873073066505,14.0
anniversary,0.28460089460309296,13.0
announcer,0.8104753227790671,4.0
annoy,0.41236182280741296,14.0
annoying,1.5835123352845737,88.0
annoyingly,0.36247329577750337,1.0
anorak,0.6020982282524466,1.0
anorexia,0.3633800649419024,4.0
anorexic,0.9536153682047961,5.0
another,0.34616092206841675,3548.0
anotherduke,0.731755652432504,1.0
anotherfools,0.6798707337079977,1.0
anotherkids,0.29498530111012117,1.0
anothernukes,0.4677513041910509,1.0
anothersolipsist,0.26851687337333713,1.0
anothervandals,0.27929224385626955,1.0
anthem,0.31108505342291,117.0
anthemlegal,0.7979547312911988,1.0
antiamerica,0.2921217927874616,6.0
antiamerican,1.2886072788067713,72.0
antiatu,0.3120706377579765,1.0
antibiotics,0.2334028794509178,4.0
antiblack,0.22617423514437074,5.0
anticanadian,0.6572671190210171,5.0
anticatholic,0.217233567832936,13.0
antichrist,0.6302548426810679,7.0
antichristian,0.23167919723232186,6.0
anticipate,0.2916903807513259,9.0
antics,0.5317726907680286,54.0
antifas,0.33966624589523153,5.0
antigay,0.3573724601103343,15.0
antiheros,0.3129305040505312,1.0
antihomosexual,0.32488511796800223,2.0
antiidiot,0.6847031909489748,1.0
antiimmigration,0.580596474219514,6.0
antiislam,0.28536248267613473,2.0
antiislamic,0.42424653810956936,2.0
antiisrael,0.8180122600306766,12.0
antiliberalism,0.21988268613316952,1.0
antimodern,0.4190182576551383,1.0
antimuslim,0.4664782678611662,28.0
antiobama,0.24682368306376756,6.0
antipolice,0.292969703126294,5.0
antiquated,0.39792292112902866,14.0
antireligonists,0.20878500609540906,1.0
antis,0.5504004938134495,6.0
antisemite,1.9868235125483444,34.0
antisemites,0.5311176695847407,23.0
antisemitian,0.22674750680743164,1.0
antisemitic,0.619522139602761,52.0
antisexual,0.41888286240804584,1.0
antispeech,0.4410642501554511,1.0
antitrumpers,0.4806668494388475,3.0
antitumperist,0.2107397050048392,1.0
antiun,0.40447840036262644,1.0
antiunion,0.6727466321033512,3.0
antivaxxers,0.274140409236302,5.0
antiwhite,2.2291105807873137,35.0
antiwhitechristiannationalists,0.44965543770356897,1.0
antiwhites,0.8496724255369745,1.0
antiwoman,0.3064210387277512,1.0
antonio,0.23081120437914557,4.0
anus,3.616859388961165,48.0
anusish,0.49098841525853265,1.0
anya,0.27032725417358217,1.0
anyhow,0.26499580656657656,21.0
anyone,0.37689523556263954,2434.0
anyrhing,0.23488527530633432,1.0
ao37,0.5520161805465633,2.0
apa,0.4231592718475893,5.0
apache,0.3205927923267898,4.0
apankrat,0.5884753560738316,1.0
apartheidera,0.28058388235598725,1.0
apartment,0.5087037114165531,50.0
apathetic,1.2685148228182277,15.0
apause,0.3426974663964631,1.0
ape,1.6144519613318624,30.0
apercent,0.6382006681208199,8.0
apes,0.47724323826428533,17.0
apeshiite,0.42446370181491655,1.0
apeshit,0.4257121426158033,1.0
apex,0.27553720217947236,3.0
aphorisms,0.2146971235147987,1.0
apleni,0.4027612094287837,1.0
apocalypses,0.41026588010072224,1.0
apologetic,0.39565047808665404,4.0
apologistrussian,0.23974021686468006,1.0
apologizing,0.4217109520582233,24.0
apoplectic,0.5328518726698676,10.0
apoplectically,0.4190934327621722,1.0
apostasy,0.6279207173347031,5.0
apostate,0.6639104552080658,5.0
apostates,0.5575295036405528,10.0
appalled,0.5475567458518725,24.0
appalling,0.6059932039507177,61.0
appaud,0.42852068844898483,1.0
appeals,0.3654805570792688,39.0
appendage,0.31265188772716473,5.0
appetite,0.4309249856267434,15.0
appetites,0.25162994436132113,7.0
apple,0.26892007754203595,52.0
applejohn,0.2965518357829654,1.0
appointees,0.3465647659175566,28.0
appointted,0.3319294824067181,1.0
appologize,0.5702639613908382,1.0
appoointed,0.3841725853207303,1.0
appraisers,0.5779318702028684,2.0
apprehended,0.30203959721884566,3.0
appropriate,0.22186025118024535,200.0
approximatelyrubbish,0.8655775800251142,1.0
approximates,0.5581149077022247,2.0
apta,0.5789046513345363,3.0
aquman,0.2607747337394966,1.0
ar,0.7594851877479901,24.0
arabhating,0.42498797492721135,1.0
arabian,0.23297169494836295,6.0
arabias,0.2277851677499039,4.0
arabs,0.8070317694808963,65.0
arafat,0.32161562744816213,1.0
aramaic,0.22379014891212246,5.0
arbiters,0.36593958581239183,2.0
arborists,0.22116952097870715,1.0
archetypal,0.3278996771745747,2.0
archetypical,0.27287950342846234,2.0
archie,0.8451357893314243,9.0
architect,0.6403227859851722,26.0
archives,0.2575369653601621,20.0
archivesyou,0.5306696274087562,1.0
are,0.4663264439431282,40198.0
areaseven,0.20723388336243687,2.0
aredumb,0.5093145636722484,1.0
areignorant,0.4902882722701938,1.0
areincorrect,0.40853778144984504,2.0
arena,0.35434756564817577,39.0
areola,0.3036580620839666,2.0
aretha,0.6479507972933721,1.0
arewere,0.672929110187764,5.0
ari,0.36039349597618847,4.0
arisen,0.6714627024500912,3.0
arizona,0.24887536735870636,63.0
armaments,0.24201466504859312,2.0
armchair,0.49454971439468365,23.0
armenain,0.2672442732043174,1.0
armpits,0.662726641096314,4.0
arnold,1.0878942624957393,15.0
arounddont,0.4952890227566136,1.0
aroundlbs,0.4980680985005872,1.0
aroused,0.7918429446397066,4.0
arpaio,0.3191022938643038,34.0
arranged,0.896155928660922,11.0
arrangement,0.29255005454511085,16.0
arrogance,1.6672461195615285,221.0
arrogant,4.262773736683283,771.0
arrogantand,0.7174842666890433,1.0
arrogantly,0.26269219763690244,11.0
arse,4.653960230295033,179.0
arseclown,0.8866962484241926,1.0
arsehole,2.8232539699383747,19.0
arseholes,1.1211330375048256,7.0
arseniclead,0.3546341983293103,1.0
arses,2.886884185003771,19.0
arsh,0.46180084464064475,1.0
arshole,0.35303496929192707,1.0
arsholes,0.886181526615679,2.0
artical,0.22942581008989454,7.0
articulation,0.2524040058827688,3.0
artificially,0.5189952629237964,15.0
artist,1.3752250681677134,102.0
artistic,0.22489675849058818,13.0
artless,0.2965518357829654,1.0
artsy,0.23028788155342372,2.0
aryan,0.20473090703993052,16.0
asad,0.42032202465732016,3.0
asap,0.8384678445445496,46.0
asclown,0.5902549499211219,1.0
asexual,0.41373809160645275,7.0
asexuals,0.6231347037259654,8.0
asgraders,0.5556773147158568,1.0
ash,0.5009193050124936,16.0
ashamed,0.5025079157260537,159.0
ashes,0.754107150223837,15.0
ashole,0.5856528195600051,3.0
asians,0.5864160929502774,72.0
asignorant,0.9092391310501557,1.0
asim,0.486370850706191,1.0
asinine,5.821656285738672,192.0
asle,0.43134584903332696,1.0
asleep,0.8178813921746919,25.0
asocial,0.5614213911019901,2.0
aspie,0.4575219269362027,5.0
aspirant,0.31360892697786613,2.0
aspire,0.25985679579003185,13.0
aspires,0.27489066019959263,2.0
ass,6.485209350258362,1894.0
assad,0.6966880440484137,113.0
assads,0.31534209963481696,11.0
assassin,0.6180117092330036,4.0
assassinate,1.2378096088437618,11.0
assassinated,1.419790607703011,25.0
assassinates,0.5977667262041156,1.0
assassinating,0.5491572528138194,3.0
assassination,0.9300999972919862,36.0
assassins,0.5251677773752034,5.0
assaulted,0.4650915924331115,64.0
assaulter,1.2687411605200503,8.0
assaulting,0.4236090007883296,53.0
assaultive,0.26622436430112195,2.0
assbitch,0.6961995041604047,1.0
asscake,0.6509668078254371,1.0
assclown,2.6328417480748647,14.0
assclowns,1.3708714990716615,3.0
assed,1.3742811578031349,9.0
assembly,0.2974231417059876,74.0
assertive,0.3105143667452942,6.0
asses,5.545601394760591,167.0
assesket,0.5155726880030322,1.0
asset,0.27528921665552064,38.0
assfuckers,0.9498869324451835,1.0
assh,0.7216002574854052,1.0
assh8le,0.5573537364171832,1.0
asshat,3.6584343680899876,33.0
asshats,2.6563087995520442,13.0
asshle,0.7089435672651302,3.0
asshles,0.9570157526870787,1.0
asshole,6.5796120409444026,557.0
assholei,0.8333436277338047,1.0
assholes,5.848101607009278,166.0
assholish,0.6952302573224339,2.0
assigning,0.5249258692445429,4.0
assignments,0.3623582476627535,4.0
assimilate,0.5142258072518316,21.0
assimilating,0.30886347786922075,4.0
asskicked,0.5549244470332105,1.0
asskickers,0.9337242344057126,1.0
asskisser,0.7652297607516064,1.0
asskissing,0.31440375715581553,3.0
asskrack,0.7183149561293849,1.0
asskrackadacki,0.3535507541233356,1.0
assless,1.9821040659271445,4.0
asslicker,0.5343560320545433,1.0
asslicking,0.620418689610003,1.0
assmonger,0.613312678907541,1.0
associate,0.22749565208760184,46.0
associating,0.542929436380202,11.0
association,0.24668297882634035,97.0
assole,0.4283067127909129,1.0
assorted,0.24145625858219177,15.0
assualt,0.43044445481626936,2.0
assulting,0.20449875358907157,1.0
assuredly,0.467052311794668,12.0
asswad,0.39294458174571817,1.0
asswhipe,0.5549904109921173,1.0
asswhole,0.8159843757661587,4.0
asswhoopin,1.3293617425846775,2.0
asswhooping,0.8653865052114015,1.0
asswipe,1.8680325695249578,15.0
asswipes,0.4842123367167847,2.0
assxxole,0.47710536048643426,1.0
assyrian,0.8318543207403734,5.0
assyrians,0.8266039280396107,7.0
asteroid,0.7507239863120369,1.0
astounding,0.5038316972707969,50.0
astounds,0.40876416717637665,7.0
astronaut,0.2503923297575627,3.0
astronomy,0.44517729640937764,5.0
asylum,0.6551607855419346,53.0
atavistic,0.20822736567310007,1.0
atheist,0.5133238276320837,59.0
atheists,1.3187981804624773,48.0
atheo,0.48854546288124906,2.0
athiest,0.7190599073579509,6.0
atlantic,0.3857040610376182,28.0
atleast,0.22536408137108307,4.0
atrocious,1.5049513520798123,25.0
atrociously,0.31712151794698296,4.0
attached,0.24902802090637557,59.0
attack,0.30359604867268464,721.0
attackedd,0.7594311740601852,1.0
attacker,0.29015967184579455,11.0
attackers,0.49389367646804616,17.0
attemptire,0.29843229336107857,2.0
attendant,0.7200167734484785,12.0
attendants,0.27888949927983275,7.0
attentionhogging,0.32477748196001266,1.0
attest,0.2064161041925878,9.0
attic,0.22329532469505506,3.0
attn,0.2936273299668987,1.0
attractions,0.464216881504892,6.0
attracts,0.5062373651038631,32.0
atuoppositionist,0.3691713513030792,1.0
atypical,0.2021942350053851,2.0
audacity,0.6149726839203151,12.0
audible,0.7225002986937329,5.0
audiencemillion,0.25208433730674656,1.0
auditioning,0.33157418629716745,2.0
audits,0.2795158157025138,14.0
augustine,0.355860088258209,10.0
auschwitz,0.6446759312969722,5.0
aussies,0.3916926212947499,7.0
australians,0.5667048017066495,6.0
austria,0.37684959881983177,5.0
authorclown,0.9122283694764582,1.0
authorseem,0.2922393352609306,1.0
autocorrect,0.5406206045403452,7.0
autocrat,0.4543636429581348,5.0
autocrats,0.45110048334627106,2.0
automaton,0.7033863906268507,1.0
autopilot,0.23282385803907724,2.0
availgrimypoliticians,0.4952890227566136,1.0
avatar,0.20142740029645204,10.0
ave,0.3990324572379792,14.0
aviation,0.43675618949246736,23.0
avote,0.2278550068138816,1.0
awaiting,0.2397271308457014,7.0
awaken,0.22665223060097223,3.0
awakened,0.717986058559231,2.0
awakening,0.35779477272083,4.0
awarein,0.20598328057688067,1.0
awash,0.3518633374005859,12.0
awful,1.9560560989411657,155.0
awfully,0.4169327994292359,25.0
awipes,0.30493137117729474,1.0
awkward,0.25677338160486346,18.0
aww,0.8480152473308148,14.0
axes,0.5315502977571815,2.0
axis,0.5586487906929682,11.0
ayr,0.3872060917560333,14.0
azteks,0.2019225042278813,1.0
azz,1.1063116462619522,17.0
azzcrack,0.20739556107326637,1.0
babbit,0.36529970591387745,1.0
babble,0.3066759748879139,26.0
babbling,0.5018126626669064,73.0
babe,0.5825450359764371,9.0
babies,1.0433055468058792,208.0
baboon,1.5206084546263636,19.0
baboons,1.4685288405437815,10.0
baby,0.9478538584872459,311.0
babyand,0.4080957504398142,1.0
babyinchief,0.4351101478139406,21.0
babykilling,0.6090956002064822,4.0
babysitters,0.45039460859521224,2.0
backbone,0.26755357670303276,17.0
backers,0.6889266517339465,11.0
backfire,0.20324841741722455,12.0
backfires,0.7210238367901746,3.0
backhanded,0.32392985976071,5.0
backhole,0.6382661489959889,1.0
backlosers,0.9109574592833426,1.0
backpage,0.3248539106746587,2.0
backside,2.5136460879173472,38.0
backsides,0.8062848122593386,5.0
backstabber,1.1639694661556645,2.0
backstabbing,1.8679163816856004,18.0
backward,0.27346590492404116,52.0
backwards,0.7821862028858599,92.0
backwash,0.2416192001627349,1.0
bad,0.4814245338092279,2078.0
badasses,0.6697189092069864,1.0
badger,0.35207205465694785,5.0
badlycitizens,0.4201903922547113,1.0
badmouthing,0.4457613850154066,9.0
baffled,0.532238498241126,12.0
baffoon,0.5802973716423514,2.0
bafoon,0.5874232919480449,2.0
bag,1.3171062488062937,293.0
bags,0.5318471041714843,104.0
baitch,0.22753849445838784,1.0
baited,0.41227311830888475,6.0
baiter,0.4992436968830552,6.0
baitersprofessional,0.6911978749871596,1.0
baiting,0.8318400014629226,36.0
baked,0.36969323014560207,21.0
bakers,0.24622688654157357,13.0
bakery,0.43647645797913587,14.0
baking,0.49670098570290394,8.0
baldfaced,0.6348072952140137,11.0
balding,0.4771090453876663,5.0
baldly,0.327860817314277,1.0
baldwin,0.43775378953940275,7.0
balki,0.21560704867217995,2.0
ballgameso,0.5230154659970113,1.0
ballnight,0.20866412533638592,1.0
balls,5.027367009502845,426.0
ballsack,0.6951752138179151,4.0
ballz,0.4317911559760775,4.0
baloney,2.207469603681947,52.0
bamaged,0.40580600736849515,1.0
bamboo,0.3705032649243663,1.0
bamboozled,0.20389965804387725,3.0
bammy,0.46511170497881377,1.0
ban,0.31085062822089,497.0
band,0.6968395596225725,174.0
banded,0.34207628069581697,2.0
bandits,0.3981299960327974,8.0
bandwagon,0.28873241812358896,31.0
bang,0.6295974433091713,49.0
banged,0.6458802130677188,2.0
bangedmuslim,0.23869855025327777,1.0
bangers,1.2116677800708282,10.0
banging,0.3307862153503903,16.0
banish,0.5509081205143332,8.0
banished,0.7194330761137263,15.0
bankrupted,0.20767494825552374,7.0
bannanon,0.2320482544883398,1.0
banning,0.5768295781195215,86.0
bannon,0.2619117498138695,163.0
bannons,0.2211800723735729,15.0
baptist,0.227251248656641,12.0
barak,0.28290486638204754,6.0
barakk,0.24884346048682468,1.0
barbaric,0.29373474293816526,37.0
barbra,0.23790275679505196,2.0
bard,0.24188466751114795,2.0
bare,0.49804254779648366,51.0
barely,0.2381760147808159,107.0
barf,0.7737417047693689,6.0
barge,0.6157282179650369,7.0
barker,0.5483586995248265,16.0
barking,0.5044002604918566,26.0
barney,0.33578420516558555,12.0
barnstar,0.21581081979705247,34.0
barnum,0.8405162176818393,29.0
barnyard,0.5591983380441506,2.0
barons,0.6975301700817453,16.0
barr,0.26516969909894333,1.0
barrie,0.2559301322927722,2.0
barriers,0.398450146853015,25.0
barroom,0.4718462191394164,1.0
bartlet,0.49006483390894856,1.0
bartolome,0.29119643168320797,1.0
bas,1.0136837369047074,12.0
basecourt,0.2965518357829654,1.0
baseline,0.4648283267305115,10.0
basement,0.281060460126279,79.0
basest,0.20366193911085426,3.0
bash,1.8629158142772475,48.0
bashed,0.9188605221913682,11.0
bashing,0.7097373469324871,70.0
basin,0.40497047528713814,13.0
basket,1.1079147542229137,63.0
bassturd,0.5412898192132334,1.0
bastahd,0.33097501031284465,1.0
bastard,5.059069814849717,272.0
bastardds,0.7574722998379083,1.0
bastardization,0.9886766138949931,2.0
bastardized,1.0570241330892158,5.0
bastards,4.855733219362893,264.0
bastardtits,0.2283059043463322,1.0
bastardtroll,0.5372282543545711,1.0
bastds,0.3630288317708286,1.0
basteds,0.2670218248011918,1.0
bastian,0.6933873902222301,1.0
bastion,0.6827602706374062,10.0
bastrards,0.8355688514550617,1.0
bat,0.6591116540602723,70.0
bat5h1t,0.3448351803686304,1.0
bath,0.400378648468688,23.0
bathrobe,0.3854245820516943,4.0
bathroom,0.3304756977051607,73.0
bathtub,0.4925859372375583,5.0
bathturds,0.21266750055900688,1.0
batista,0.3525387818156995,12.0
batons,0.2670158796604661,3.0
bats,0.5099148500387443,24.0
