token,weight,occurence
alcoholic,0.3635298386314833,5.0
aleichem,0.8505565062188072,1.0
alentejo,0.6905762744706991,3.0
aleppo,0.5538498184450618,15.0
alert,1.0219692890138243,120.0
alerting,0.3467169372650866,2.0
alex,0.6881626086164844,35.0
alexanderjones,0.656656311946865,1.0
alexsloan,0.5496931740155558,1.0
alf,0.8037557709530542,6.0
algeria,0.25513014744474727,4.0
alike,1.264667749005586,13.0
alkivar,0.9582046479870827,4.0
allah,0.3951552955191307,27.0
allahu,0.39505008059253743,7.0
allalalalalalalalalalalalalalallalalalalallalalala,0.23683565580462226,1.0
allallalalalalalalalalaalalaalalalalalal,0.41137476979018,1.0
allegations,0.37100424423659056,6.0
allege,0.30172428000910195,4.0
allegiance,0.7446798211111413,3.0
allemandtando,0.37803653924674596,1.0
allgay,0.24465842800801932,1.0
alligations,0.32498937316618015,2.0
allin,0.6644349283053572,1.0
allive,0.2579053348991567,1.0
allme,0.32942377203717155,1.0
alloed,0.3138843422980699,1.0
allof,0.49412780855835153,1.0
allot,0.4885314453880911,2.0
allover,0.31761062518275324,1.0
allowed,0.4088682184014101,184.0
alloweed,0.34560120877171924,1.0
allows,0.6825336560326764,43.0
allready,0.28541756617575104,3.0
allsides,0.22376451450240345,1.0
allthough,0.7320759026904634,2.0
allusion,0.24171170133642175,2.0
ally,0.32192750883848675,19.0
alma,0.459012318424043,7.0
almight,0.30081523882139755,1.0
almighty,0.32930508498096456,5.0
almodovar,0.3309474801374873,1.0
alogn,0.3930312101390503,1.0
alonj,0.3894914416372365,1.0
alors,0.3451963460307577,1.0
alot,0.7363102783098647,58.0
alowed,0.3427615895205791,1.0
alpe,0.5236567063283192,1.0
alphabetical,0.7244318426736676,8.0
alpine,0.6834867963379619,2.0
alr,0.31614734513202053,1.0
alredy,0.8231481441070767,4.0
alright,0.3402799824958806,36.0
alt,0.23343373085455082,16.0
altar,0.32370476053057423,2.0
alter,0.4608063538784178,19.0
alteration,0.26604532705008316,4.0
altough,0.936405683270971,1.0
alumni,0.6632780707987885,4.0
alumnus,0.36825983951890867,16.0
alxays,0.40711128181420453,1.0
amadeus,0.6587197845554836,5.0
amarth,0.22350829839128133,4.0
amateurs,0.5505370191489082,1.0
amature,0.3920681494740153,1.0
amblin,0.6823814782672083,4.0
ambrose,0.3021495028561423,6.0
amen,0.8995940124578677,5.0
amend,0.8434998316607087,5.0
america,0.21666458429169774,207.0
americana,0.4890926146089954,1.0
americas,0.347938155869774,8.0
amesh,0.38593605329912,1.0
amicable,0.6012405158478903,3.0
amicably,1.01847566453058,2.0
ammend,0.42724812638585974,1.0
ammended,0.67286639853739,1.0
ammendment,0.2120761522530414,2.0
ammo,0.4023893262897242,6.0
ammount,0.3726951182956978,1.0
ammounts,0.2923416645629491,1.0
amoeba,0.31120974015902997,4.0
amortias,0.47811728646265167,2.0
amoung,0.20712292487701411,2.0
amoungst,0.2395409489614343,4.0
ample,0.39260819333784736,9.0
amr,0.3421986976175429,1.0
amursky,0.277726942749172,1.0
amuse,0.4708410244888776,5.0
amusing,1.0133265386515657,18.0
anab,0.2658086945248326,1.0
anachronism,0.38577030938268636,2.0
anal,1.420616755935066,476.0
anally,0.3307397363275903,3.0
analyze,0.45537556613826286,5.0
anarchism,0.38553683971315206,5.0
anarchy,0.9268749502528438,6.0
anatolian,0.47949950731564317,16.0
ancestryfuck,0.40434682674086003,208.0
ancient,0.7650698812990038,90.0
and,0.2564511530444559,3235.0
andpieces,1.1071729556275507,7.0
andrex,0.23152484605889467,5.0
andthis,0.3331178426328501,1.0
aned,0.21012862773886448,1.0
anemoneprojectors,0.6539274701644592,1.0
ang,0.461651082600263,3.0
angelina,0.29807773825479,4.0
angels,0.3109533360127287,6.0
angenaye,0.43987265847350465,1.0
anger,0.20500074008045077,23.0
angered,0.9165082137225171,4.0
angie,0.32302979261863574,2.0
angrybirdlover,0.41137476979018,1.0
angryjust,0.3240084649310324,1.0
ani,0.2766510279067156,79.0
animalfucker,0.24791348137210698,4.0
animate,0.22230120680023452,3.0
animation,0.7688640057663897,21.0
animey,0.20061490393604156,1.0
anisha,0.3157646408075699,1.0
anittas,0.44680315857554675,2.0
ann,0.2871994874039975,25.0
annals,0.23967908440863114,6.0
annonymous,0.4178996050305071,3.0
annother,0.3067154055057141,1.0
annoy,0.409635875519728,10.0
annoyance,0.6585348933930426,8.0
annoyingly,0.4191028549950202,1.0
annoys,0.4909641328326111,8.0
anoa,0.9121154623861046,3.0
anointed,0.3037005239947448,5.0
anon,0.4094041139005089,59.0
anonnymous,0.34699168811168735,1.0
anonying,0.3908131407992109,1.0
anorak,0.23389646861467528,1.0
anoshirawan,0.5026098162054152,3.0
anotherpseudnym,0.2604819194882872,1.0
anothersolipsist,0.33501146678742916,1.0
anout,0.48824776500712974,1.0
ansi,0.26261721185161674,1.0
answeare,0.5195589865313585,1.0
answere,1.1974145932912643,9.0
answered,0.27790544974024745,40.0
answeres,0.6465792179733321,1.0
antagonised,0.3418848663954305,1.0
antandrus,0.5213496965182328,77.0
antapanta,0.23881845790032388,1.0
antartica,0.31468234018075425,4.0
antecedent,0.4751704547741541,1.0
anther,0.5130692860563989,3.0
anthing,0.21350573002313458,2.0
anthropoid,0.2471373075813392,1.0
antibody,0.47304018171681705,1.0
anticipated,0.5507494846657993,3.0
antient,0.4435416681234283,1.0
antihero,0.28263312183152045,1.0
antisemite,0.5018536659607064,4.0
antisemitic,0.4046389284541446,11.0
antiviolence,0.5745708876735208,1.0
anus,1.4221236516915114,62.0
anyhow,0.2483347223466492,20.0
anymore,0.41032861713253843,143.0
anyof,0.3544476833258711,1.0
anythingtalk,0.7463280251089759,1.0
anytime,0.9938642935988852,17.0
anyware,0.7192216307538231,1.0
aparently,0.24727239602789297,2.0
apathy,0.40791274750714746,1.0
apd,0.45608007183838073,1.0
ape,0.5021498165252865,19.0
aphex,0.2584980690048702,1.0
apolegetic,0.5492279216082079,1.0
apologised,0.5370442420805976,4.0
apologist,0.25718784499827296,19.0
apologizer,0.29153398139596554,1.0
apologizing,0.2824042778253004,4.0
apostrophe,0.8882184532401043,5.0
appalling,0.7082401120622972,4.0
appallingly,0.8458965601342198,1.0
apparantly,0.6783696938444046,4.0
appareantly,0.5562192000730657,1.0
appetite,0.32513981399188285,4.0
applicable,0.45382371106197394,22.0
applicate,0.6553169126830157,1.0
applued,0.7149353237290325,1.0
appropiate,0.42538629281813517,1.0
approves,0.3437011170606371,2.0
approx,0.3009896948560698,5.0
apropos,0.37768277349852414,4.0
apu,0.5325126476425761,1.0
aqua,0.37524426802022437,2.0
arab,0.44855397300944955,105.0
arabian,0.9033094290140534,11.0
arabized,0.5207411342605479,1.0
arabs,0.7798752531633385,46.0
aracely,0.3017760481279556,1.0
arafat,0.20861057865942098,3.0
aramean,0.5056895525424348,2.0
aramic,0.2585583170318298,1.0
araratarev,0.6484914563338033,1.0
arbitrary,0.20996679251579412,31.0
arbour,0.5670318900837393,2.0
arbpia,0.7350765056104215,3.0
arcane,0.3590400048940605,2.0
archaeology,0.28155830550566463,7.0
archangel,0.3692243549523465,1.0
archeological,0.5319659186026849,2.0
architect,0.20082552251846295,6.0
archivesyou,0.22594699060756157,1.0
are,0.5856512029988873,2319.0
aresto,0.34910673093209454,1.0
arg,0.41137476979018,1.0
argh,0.42087653090725063,3.0
arid,0.2724207012862177,1.0
aril,0.40604424445715753,1.0
ariobarzanes,0.8045961386926694,2.0
aristocracy,0.42290402623116186,1.0
aristocrats,0.3747456669491288,1.0
aristophanes,0.5224807603963915,1.0
aristrocrat,0.22392708833297756,1.0
aritcle,0.5818049390621224,1.0
arithmetic,0.5622034121008198,2.0
arkan,0.23878463222622856,1.0
arkjedi,0.6912024175434385,2.0
armaic,0.39294610022859605,1.0
armenain,0.32345006945683197,1.0
armenia,0.5368163060501573,12.0
armenians,0.6388650912234195,27.0
armor,1.626693107268223,11.0
arnold,0.5644758464943029,7.0
aromanians,0.45618499745277213,1.0
arousing,0.3661423829001563,1.0
arranged,0.2563770554330378,7.0
arrangement,0.7150449675340946,7.0
arranging,0.32235857595420336,1.0
arrau,0.4487213099839524,2.0
array,0.5026441700954867,6.0
arrest,0.29486900158744306,139.0
arresto,0.34775147745961715,1.0
arrgghh,0.41137476979018,1.0
arrivederci,0.32985872106601294,2.0
arrogance,0.9076897451042296,27.0
arrogant,0.758442666652334,72.0
arsch,0.4237416862588898,2.0
arschloch,0.2675320888619188,1.0
arse,3.960112642584253,230.0
arsehole,1.376568386424106,39.0
arsen,0.6853989029701016,1.0
arses,1.1252110804785767,3.0
arsewipe,0.21896127570315982,5.0
arthur,0.21897982145147,31.0
artical,0.21762196685271432,13.0
articals,0.2828194137800874,1.0
articleonly,0.5233843576185078,5.0
articple,0.4705809487577297,1.0
artise,0.34560120877171924,1.0
artless,0.4131142488122031,2.0
arunmozhi,0.3626156516899274,1.0
aryans,0.5950735029186629,11.0
asawa,0.313042634986295,1.0
ascap,0.3438856469615876,1.0
asceticrose,0.9797333147488423,2.0
ash,0.6284562164720227,15.0
ashknazi,0.21884755287648366,1.0
ashle,0.23728659829448323,1.0
ashley,0.24053708889755704,9.0
ashurism,0.5537347859090308,1.0
asian,0.7247701669145749,122.0
asians,0.43898046386967565,5.0
asinine,1.6100355222233382,6.0
asip,0.4037894539414171,1.0
aslan,0.7070887264771254,3.0
asperger,0.5031648024153237,10.0
aspergers,0.8724512549408974,9.0
aspersion,0.7719805540347021,1.0
aspie,0.3189653904256633,6.0
aspiration,0.36831439320787873,5.0
ass,2.0586215616150207,1481.0
assad,0.28767573062452456,397.0
assasinated,0.5142734313614348,1.0
assassassassass,0.34560120877171924,1.0
assassinate,0.22207708769485057,1.0
assassination,0.20366581547460094,10.0
assaulted,0.3763748494602608,5.0
asscake,0.239505112468044,1.0
assclown,0.32642409614375145,10.0
assclowns,0.20956168391435304,3.0
asscrack,0.4003043004595474,1.0
assehole,0.33175233853941466,1.0
assface,0.21631024139466648,3.0
assfack,0.5771536962315598,1.0
assfuckers,0.7217803277471784,1.0
assh,1.0763902442004532,4.0
asshat,0.9448294187173205,8.0
asshats,0.4608805256194313,3.0
asshoes,0.21511098938024875,2.0
asshole,3.7350050060162134,1306.0
assholei,0.3037410526266019,1.0
assholery,0.45381274576203606,1.0
assholes,1.6216644631021104,26.0
assholish,0.3799998811469237,1.0
assigns,0.2059392618124093,2.0
assimilated,0.38084321650112407,3.0
assimilationist,1.234558189248591,3.0
assk,0.22196074258420542,1.0
asskrackadacki,0.7579155262394783,2.0
asslicker,0.301630449341917,1.0
asslickers,0.4759662391681259,1.0
assm,0.5909253797923042,1.0
assured,1.1065181139512852,11.0
assurred,0.44565650219488334,1.0
asswhipe,0.4322096449680224,2.0
asswhole,0.45851947147070016,26.0
asswipe,1.579908062389658,24.0
assyrian,0.28123014538498164,20.0
assyrians,1.5290542029206502,24.0
astered,0.3782137852170303,1.0
astr,0.34560120877171924,1.0
asylum,0.6004382182823824,8.0
asyou,0.3253939077749789,2.0
asz,0.4161500029015239,1.0
atheishit,0.7056533626191204,1.0
atheism,0.2908188807706525,12.0
atheists,1.1048034761226695,9.0
athiesm,0.5945381904630241,1.0
athiests,0.23186365817856738,1.0
athletes,1.216886089406121,11.0
aticles,0.4520963324600369,1.0
atl,0.44150646536681576,3.0
atlan,0.6194250868254051,6.0
atleast,0.8773958276612931,9.0
atltico,0.41515100929027104,1.0
atlus,0.2905427241043091,1.0
atomic,0.37192002562127197,10.0
atrocity,0.25947216034188914,11.0
att,0.5135567551143582,6.0
atta,0.34033757496519856,5.0
attach,0.41643315825779853,6.0
attack,0.3324611994818807,677.0
attackedd,0.5035824427274943,1.0
attacker,0.37056140839953583,6.0
attacking,0.2904033393972257,87.0
attempted,0.4429945176239636,43.0
attendent,0.2666086175055733,1.0
attn,0.22861367636878613,2.0
attractive,0.6723087176898208,14.0
attracts,1.2260562358023934,7.0
audacity,0.6747983683395896,5.0
aug,1.1515541715004598,7.0
augusta,0.4040654684808013,1.0
aup,0.22774822615746315,1.0
aurbaion,0.2038801969388409,2.0
aurobindo,0.21825762508851973,1.0
auspex,0.642630772507684,1.0
aussie,0.8324931429324788,23.0
austin,0.505604579606008,11.0
aut,0.4271370571689213,3.0
authentically,0.3510930849771089,2.0
authori,0.3159402347766146,1.0
authoritarian,0.45665904734105217,10.0
authorlink,0.5244821604451031,3.0
autmatic,0.47288785397236,1.0
autobiography,0.48747438981314634,5.0
autobots,0.8141470570551227,1.0
autocad,0.6572871135761682,2.0
autofellatio,0.2598658052550044,6.0
automated,0.606447478998491,16.0
autres,0.5860395899262432,2.0
avage,0.37477268666534164,1.0
avant,0.34708057125958136,1.0
avenger,0.44441287689670494,1.0
avenges,0.20686790713630954,1.0
aversion,0.2148707479020468,2.0
avez,0.2784611181787752,1.0
avid,0.27449904806890074,5.0
avionews,1.2800654789123334,3.0
avm,0.9162175389518995,3.0
awarding,0.4685349231336247,3.0
aways,0.3708023842801132,1.0
aweful,0.5848082780948758,1.0
awful,1.1829069721313648,47.0
awfully,0.20983874341429803,9.0
awoke,0.6222749260645741,2.0
awp,0.8510204054696843,4.0
aws,0.6449006824432749,3.0
awsome,0.867570455831878,3.0
awsomee,0.40351165142338236,1.0
awt,0.4844198243202439,1.0
aww,0.6372617590432734,31.0
axe,0.433561830370262,11.0
axxss,0.21936653725444596,1.0
ay,0.4239782825709756,5.0
aye,0.5317611352919545,4.0
ayr,0.5908669864075212,1.0
azatoth,0.5843753593866762,1.0
azerbaijani,0.22266494698469622,7.0
azerbeycan,0.4237732347822566,1.0
azn,0.42632356813036126,2.0
azrae,0.2535303099377714,1.0
aztecs,0.25730746555373823,2.0
azukimonaka,0.5528292893174622,1.0
azzhole,0.2595894304548453,1.0
baar,0.24544464814907183,4.0
babble,0.2282876054270986,3.0
babe,0.6851305138199694,9.0
babek,0.41025919490434476,1.0
babies,0.4400153778267022,3.0
babiesum,0.2906418967924547,1.0
babu,0.41137476979018,1.0
babyfuck,0.4218633959137323,1.0
babymaker,0.41699618613148337,1.0
baccy,0.517650724575975,1.0
backdoor,0.3128000258356473,1.0
backed,1.0359922347912687,25.0
backfire,0.5834752535498882,2.0
backseat,0.35587641517834856,1.0
backside,0.9456251144756148,3.0
backspace,0.8202558201114856,1.0
backstage,0.3226960384107049,5.0
backward,1.2363102831516577,13.0
backwood,0.391615429611786,1.0
badass,0.5855793377810994,11.0
badgehuters,0.3058819577410045,1.0
badger,0.3353280157569337,3.0
badgujjars,0.35412228597969414,8.0
bading,0.3166455442301731,3.0
badly,0.5243317824561723,28.0
badman,0.34133389026264327,1.0
badmouthing,0.325854257264384,1.0
baez,0.6772276411534277,3.0
baffling,0.291095723314862,2.0
bag,1.1508314415092857,202.0
bagel,0.39134484289778376,5.0
bahaha,0.41220962811937467,2.0
bahaullah,0.3917743551227151,1.0
bahram,0.41025919490434476,1.0
baked,0.5038421020346998,5.0
bakharev,0.5302557969420365,2.0
baki,0.30042222872664254,1.0
bakla,0.40443020277652264,3.0
baku,0.2808826301179366,5.0
bakunin,0.5767746001222194,4.0
balbo,0.2563652126539332,3.0
balcks,0.26702418571750824,1.0
bald,1.2614832653450962,46.0
balding,0.2598087667654923,3.0
balkan,0.9075329417693759,9.0
balked,0.35393483197711956,2.0
ball,0.841667478218358,317.0
balla,0.3528754998487137,2.0
ballack,0.3075180617250752,2.0
ballad,0.3846403788653337,2.0
ballex,0.34369519294229156,1.0
balls,1.6599144207294696,48.0
ballsack,0.26443150022908574,7.0
ballsy,0.4247873378768728,2.0
ballz,0.6933125879619604,178.0
balsack,0.33505656114807036,1.0
ban,1.197973615238865,650.0
banana,0.553209786987574,14.0
band,0.22599129021747708,288.0
bandit,0.42116954027660125,3.0
bandmate,0.22566336000890994,1.0
bandmates,0.34998667496773783,1.0
bandwith,1.0018142598715,3.0
banes,0.5527333249993314,2.0
bang,0.3864151596548965,29.0
banging,0.5821373934459618,8.0
banhamma,0.3575864227693623,1.0
banhammers,0.2838198722353199,1.0
bankrupt,0.5561616631441793,7.0
bankrupted,0.3894605983686205,1.0
banme,0.2615214268159224,1.0
bann,0.37966327219327795,2.0
bannation,0.24663075089210554,1.0
banned,0.4105458651888637,352.0
banngg,0.30858629412977073,2.0
banning,0.7410741240056858,52.0
banno,0.7963143483761193,3.0
banns,0.7589072457797099,2.0
banshee,0.3682717136318671,1.0
banyak,0.2938325547902082,1.0
barack,0.4730301772721907,25.0
baracka,0.5758371281748715,5.0
barbarians,0.4656558857552786,2.0
barber,0.2516642550426123,3.0
barf,0.49182127858844055,1.0
barino,0.22789077632373275,1.0
barito,0.387634753355762,2.0
barking,0.5753378872000814,1.0
barnabay,0.3856794976332773,1.0
barneca,0.23169753813659932,1.0
barnes,0.31120945552808654,5.0
barnstarfcuk,0.298977899252918,2.0
barnstorming,0.3637898337311632,1.0
barrage,0.5692521454270437,3.0
barranquilla,0.41515100929027104,1.0
barred,0.512048963498127,5.0
barret,0.9430720753569343,5.0
barry,0.9812127688109971,17.0
barrymcpeedmipants,0.4046381653953226,1.0
bars,0.5944855681275371,2.0
bartholomew,0.3793113073078716,1.0
bartlet,0.33498182030678114,1.0
basardisation,0.26490051880259974,1.0
baseball,0.37422518382062053,28.0
basement,0.4505275679201564,49.0
basepagename,0.4673936449780556,2.0
bash,0.35135186162973187,14.0
bashing,1.359745703514494,16.0
basil,0.3116175370337691,1.0
basing,0.2828576471183797,3.0
bass,0.7841795805902158,14.0
bassem,0.5142734313614348,1.0
bastard,2.9469624467885933,1110.0
bastardised,0.30615761880728726,1.0
bastardo,0.7584829967995634,3.0
bastards,0.5592858944597,18.0
bastardtits,0.40270871982630496,1.0
bastarrd,0.26313405248707833,1.0
bastatrd,0.4239560476052909,1.0
baste,0.2691949628173746,1.0
basterd,0.5825670030089392,7.0
bastrd,0.41137476979018,1.0
basu,0.3761291486946034,1.0
bat,0.2721425720457467,35.0
bath,1.5594728911628788,14.0
bathe,0.279689340949137,1.0
bather,0.30985374561655726,1.0
bathory,0.7857418462987106,1.0
batpedophilia,0.37057270992853414,1.0
battleis,0.49412780855835153,1.0
battlestar,0.30887942276585134,2.0
battling,0.2904151543571453,4.0
bayens,0.273383620508932,1.0
bayesian,0.405499791400832,1.0
bban,0.4132641964927039,1.0
bbb,0.4231765361506004,129.0
bbolange,0.3595220934356063,1.0
bby,0.41137476979018,1.0
bck,0.4851401499751319,2.0
bcn,0.5981370644586709,2.0
bcoz,0.39887923339116804,3.0
bds,0.3435139562870237,1.0
bdsm,0.28789285967703354,2.0
be,0.4312471917054899,435.0
beacon,1.1422194533402317,4.0
beacuase,0.2780341702374986,1.0
beaked,0.5452194610691704,2.0
beaner,0.4251199890948068,4.0
bearing,0.4282029103241855,17.0
beast,0.4435855496496873,22.0
beat,0.6910038512972461,118.0
beater,0.2461449834830538,3.0
beating,0.4634034400767133,27.0
beaurocracy,0.3942662989388302,1.0
beauty,0.21035907163040582,17.0
bec,0.41137476979018,1.0
becaues,0.22447920064316812,1.0
bech,0.2511305541318169,1.0
beckford,0.21990948754783435,1.0
beckon,0.2658086945248326,1.0
becuase,0.2885027140855325,19.0
bedouin,0.36294086347987176,1.0
bedroom,0.8194776128740636,7.0
bedsit,0.5609694311052148,1.0
bedsore,0.25719078578163296,1.0
bedwetter,0.3751232700993973,1.0
bee,0.41830872909442673,16.0
beeblebrox,1.1674098896885727,12.0
beehatch,0.5784383515826856,2.0
beeing,0.5278077576059442,3.0
beeings,0.2610263978087083,1.0
beeitch,0.3622438593560249,1.0
beelie,0.6034387732876887,1.0
beeline,0.6034387732876887,1.0
beem,0.26248558775320374,1.0
beetch,0.4633830748616824,2.0
beetlefart,0.6367084123737404,2.0
beez,0.374224921049704,1.0
beg,0.8155503236019395,17.0
beggar,1.1481088214302138,5.0
begging,0.42810246392642565,13.0
begining,0.655775137968288,2.0
beginnin,0.48835864905447246,1.0
begone,0.41137476979018,1.0
beh,0.5026098162054152,3.0
behaving,0.4078906833481963,6.0
behavioral,0.41734700382041096,3.0
behead,0.30864922561020075,3.0
beheading,0.29406823310915436,1.0
behenchod,0.5175474578788787,4.0
beiber,0.2858996505899012,1.0
beileved,0.49283194216514886,1.0
bein,0.6655957026612971,7.0
being,0.2494972798835411,121.0
beings,0.4369525747194389,2.0
belarusians,0.23445166425761385,1.0
belcher,0.369012977996753,1.0
belgian,0.6248546927600468,5.0
belgium,0.5020577001539834,6.0
belgrade,1.0553618402742542,2.0
belies,0.5661571259863835,1.0
believed,0.41300375111162263,40.0
believes,0.3791944524463559,1.0
believing,0.3107890222287594,14.0
belittled,0.3580063150798599,1.0
belittler,0.4545125843478493,1.0
belittling,0.24655570972416582,3.0
belive,1.3254623246550026,28.0
belly,0.4594264248001275,5.0
