token,weight,occurence
744,0.6916914221702036,6.0
747,0.23767649310470845,21.0
74rash,0.2736443906043888,1.0
75,0.5227923749871329,673.0
7500,0.7204874692090452,8.0
757,1.2330695140159338,9.0
767,0.9554216209914412,19.0
787,0.431102046675792,16.0
788,0.6800162305709139,4.0
791,0.6878898896814992,3.0
792,0.7444834322545143,6.0
798,0.8026761824454335,2.0
800,0.41711574897444315,201.0
800lb,0.7635901444031269,1.0
808,0.5372454251851582,13.0
814c,0.42726417942266415,1.0
829,0.6878399762637959,4.0
830,0.6844138500594673,3.0
835,0.27589941171897564,2.0
836,0.5065916109741814,8.0
838,0.6880611648711549,2.0
843,0.745660989969246,9.0
844,0.6657872325128454,10.0
847,0.31135757558957017,11.0
84c,0.5173146163470045,2.0
850,2.18910322042538,24.0
855,0.68797273498185,4.0
858,0.6863005578388853,5.0
86,0.32785340823947307,750.0
861,1.073083229505708,5.0
865,0.5644941875209646,5.0
87,0.34891474914044934,320.0
877,0.6752424063109168,5.0
883,0.637555067717556,10.0
886,0.6880593556988142,3.0
894840,1.6626015074614668,6.0
8d,0.7326169903098014,4.0
8r,0.37365076045739815,1.0
8th,0.3854397340638184,151.0
9036406239,0.7241731485606265,1.0
912,0.4848151989315936,8.0
917,0.6336341110592795,5.0
93,0.33845499169844145,291.0
94,0.4821041981870963,360.0
940,0.5620800906655208,6.0
956,0.7207409497303874,7.0
9603,0.42726417942266415,1.0
9807,0.6217184294830396,58.0
9917,0.7899604398160093,1.0
9a,0.7761748750638781,1.0
9copying,0.7577853657035485,1.0
9f7b,0.3212094527554142,3.0
a4,0.21734844466383738,31.0
aahh,0.697828382914698,10.0
aake,0.48006368686523015,1.0
aall,0.4627624766687696,4.0
aamir,0.6949996377487592,4.0
aannaall,0.5123461811025515,1.0
aannyywwhheerree,0.8424984602468011,1.0
aargh,0.4407977231975546,5.0
aarp,1.4296231351394333,4.0
aarrgg,0.7899604398160093,1.0
aas,0.6300053635445697,6.0
abacus,0.7346106657322723,3.0
abandon,0.3373835790405297,81.0
abb,0.39282886956428187,6.0
abbos,0.5149891450676247,1.0
abbreviated,0.24252157942190375,43.0
abd,0.6095252049240306,52.0
abdhir,0.45396039592331117,1.0
abdirhman,0.7258633966779169,1.0
abduction,0.24012939881855883,28.0
abe,0.7837470170794274,37.0
abeg92,0.8316006191211992,1.0
abett,0.839865352888408,1.0
abetting,0.7333564502913269,6.0
abey,1.074811448447293,2.0
abject,0.3525286304111336,20.0
abkaz,0.7584845087766716,1.0
abkazia,0.5653051500625811,3.0
abkazians,0.7584845087766716,1.0
abnormal,0.3888640944968744,29.0
abominably,0.570274063207754,1.0
aborigine,0.6769402656835846,17.0
aborted,0.21738636647618215,14.0
abortionist,0.5783749757055127,4.0
abou,1.1906593318219172,22.0
abound,0.6461409240966715,23.0
about,0.45430059820803337,1161.0
abrahms,0.7955877987317211,1.0
abrams,1.1086144259597206,28.0
abreast,0.8563030192013054,3.0
abrevashun,0.7344488190531545,2.0
absalom,0.7439790265759623,1.0
absofuckinglutely,0.7913956514776388,1.0
absolom,0.7439790265759623,1.0
absolte,0.37881897119938424,2.0
absolutly,0.3398785976059186,34.0
absorb,0.6183064200609889,27.0
absorbed,0.47884571885410565,69.0
absorbing,0.2670150744129257,13.0
abueses,0.5373527284128392,1.0
abused,0.6622254533898984,237.0
abuseive,0.4588863660220799,2.0
abuser,0.9739337739917135,60.0
abusinmg,0.40563030484739304,1.0
abut,0.6662342927720186,13.0
acalamari,0.2996224287669223,19.0
acceptance,0.3078751012431657,167.0
accidential,0.7828096434156083,1.0
accidently,0.22049639176002472,28.0
acclaimed,0.24124558846360264,29.0
accompany,0.7762440993097036,23.0
accomplice,0.7611307398399132,21.0
accomplish,0.30960442777821584,143.0
accomplishment,0.4098517109829246,121.0
accontless,0.43058396438234103,1.0
accounst,0.4452819797060238,1.0
account,0.24581853815866309,6251.0
accountabilty,0.7651550470484055,1.0
accounts78,0.2267808680158459,1.0
accout,0.6339084484247125,8.0
accoutns,0.8418756724575807,1.0
accpetable,0.6779431819300553,1.0
accross,0.5933273011264015,28.0
accruacy,0.876733521920185,1.0
accumulated,0.28713569390092636,29.0
acedmic,0.6565477731693424,1.0
achivements,0.2725778657138281,2.0
acid,0.30251611838521053,197.0
acknoledge,0.7442328264574718,4.0
aclu,0.25341983050323913,37.0
acolyte,0.3595556566079856,9.0
acquire,0.7746793123440628,51.0
acquisition,0.41259636831448154,51.0
acs,0.6368914163381973,24.0
actally,0.407737010211398,7.0
actaully,0.8719803988343814,8.0
actions,0.38726745035147153,32.0
activating,0.7798020992367977,1.0
activism,0.4232779365441605,77.0
activite,0.836985591829676,1.0
activities,0.20605449920264357,23.0
actress,0.4083636463222518,261.0
actrually,0.8200779991714447,1.0
actuall,0.6555376479243418,8.0
actualy,0.6394490251114855,32.0
acturely,1.1835506616809306,2.0
acually,0.5850589456290597,5.0
acuse,0.3242664261046851,8.0
acutually,0.7198557613650716,1.0
adage,0.2669111204255837,6.0
adam4267,0.5329260743524642,1.0
adcreative,0.8844949960204803,1.0
addage,0.37011559378684245,1.0
addaled,0.7076814256354459,1.0
addiction,0.6216144351634535,109.0
addy,0.20940349112658935,11.0
adequate,0.38448570364481266,201.0
adfuasdhflsdhfajksd,0.7899604398160093,1.0
adhered,0.5340378188440297,30.0
adi,0.29438425921417,36.0
adick,0.6298950564933946,1.0
adieu,0.256624102167632,12.0
adige,0.2767183186790253,26.0
adjunct,0.5849511207844927,17.0
adjust,0.5194430105292205,107.0
adkins,0.6626366486389856,8.0
adlade,1.3087199329485506,2.0
admi,0.5281643396134281,31.0
adminastator,0.7890230602877598,1.0
administratives,0.34935903665748586,2.0
administrator,0.7022404298233881,3676.0
administratos,0.8769709509538036,1.0
adminitrators,0.24357742961326195,2.0
adminstrators,0.8681554967519441,18.0
admiralty,0.8577794136449174,6.0
admision,0.8588530287592623,1.0
admission,0.760804144748969,159.0
admistor,1.6208772482314722,3.0
admistrator,0.9408003446630746,3.0
admisttraot,0.2926476901094298,1.0
admitt,0.39116201472711837,4.0
admixture,1.0189962120546399,37.0
admonish,0.39249279203859117,8.0
admonition,0.27066580970722937,12.0
adolf,0.2945469090117432,175.0
adolfadolf,0.6281101988664719,1.0
adolph,0.3987542073004878,19.0
adorable,0.5838784661024057,14.0
adresses,0.20661061203256936,16.0
adrian,0.24500031456719004,57.0
adrienne,0.27640082688457485,8.0
adsense,0.5449776537007168,8.0
adsl,0.7115284368709665,2.0
adtiors,1.0033154604417596,5.0
adultery,0.6815664133579824,25.0
adults,0.4938184598162275,8.0
advancement,0.24986521179759813,30.0
adventures,0.44351930804883444,55.0
adversary,0.28421673465443853,36.0
aemoreira042281,0.8746560918286255,3.0
aerospace,0.5040126193451605,14.0
af,0.8117619874785151,46.0
afa,0.3476990806209555,23.0
afaics,0.6779197106493153,3.0
affirm,0.32732512865077174,40.0
affirmation,0.5774042583967923,35.0
affirmative,1.3693666873302557,60.0
affirmatvie,0.556500561799623,2.0
affix,0.31251088879896527,90.0
afflicted,0.29379821491228447,12.0
affraid,0.8032655082073473,8.0
affront,0.37964423425841304,16.0
afganistan,0.4587037507761768,7.0
afghani,0.5940270088160694,18.0
afi,1.9115792797496907,12.0
aflis,0.5060016971541266,1.0
aforethought,0.21612736473812613,4.0
afre,0.7373384526767643,2.0
afrer,0.5670567157675599,1.0
africa,0.24474156692955873,626.0
afrikaans,1.0589709233331936,9.0
afro,0.6504929166137393,61.0
afrocentrist,1.4973831691890358,4.0
afrocentrists,0.5986175390526092,5.0
afshars,0.7357788369694711,1.0
aftermat,0.8745505228318534,1.0
afterschool,1.3077101590363571,2.0
afu,0.7989034238839237,4.0
agai,0.794725435455088,2.0
agains,0.3201871741565464,27.0
againstmy,0.30742255264884905,1.0
agan,0.8045904097123567,1.0
agane,0.2687936169735325,1.0
aged,0.4306627195160101,86.0
agendum,0.7662784093301998,1.0
agent,0.22694303919993972,374.0
agent007bond,0.8687112713945578,1.0
agents,0.5914204819817768,29.0
aggression,0.6169187774814134,91.0
aggressiv,1.5264389616103766,5.0
aggressive,0.46225068779589523,306.0
aggressor,0.3175291718443885,49.0
aggro,1.2160768117865595,7.0
agitated,0.6350578828982697,16.0
agitator,0.493654193586075,8.0
agoian,1.499995251554044,11.0
agony,1.4521551775618908,20.0
agorrantly,0.746961697566005,1.0
agression,0.6370457224666449,11.0
agrue,0.7025376934834087,1.0
agsman61,1.0083315779188735,6.0
ahaghagagagaa,0.479620755922503,1.0
ahah,0.5268746728421148,5.0
ahaha,1.3823789486038154,5.0
ahahah,0.7330334889861788,1.0
ahahaha,1.0281058586183074,3.0
ahahahaahhahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha,0.47650243307597134,1.0
ahahahaha,0.7745502307082006,2.0
ahahahahahahahahahahaha,0.7899604398160093,1.0
ahahahahahahahahahahahahahahahahahahahahahaahhahahahahahahahahahahahahahah,0.47650243307597134,1.0
ahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahah,0.47650243307597134,1.0
ahahahahahahahahahhahahahhaa,0.7899604398160093,1.0
ahahahahahahhahahahahahahahahahhahahahahahahahahahahahahahahahaha,0.762898974914882,1.0
ahahahahhahaha,0.34741873963495973,1.0
ahamed,0.6095448236453285,1.0
ahbl,0.9079439086524331,4.0
ahd,0.6818814395164802,7.0
ahed,0.5013259837872001,2.0
ahha,0.4834999144723612,28.0
ahhahahah,0.291546219867687,1.0
ahhahahaha,0.7895319474466519,1.0
ahmadinejad,0.7376037505547841,53.0
ahmadis,0.43329873013891956,6.0
ahnuld,0.8272218482668559,1.0
ahole,1.4555388812159542,13.0
ahoy,0.5287565392234922,12.0
ahs,0.2996883556028378,16.0
ahte,0.9010800267998749,1.0
ahve,0.4341174782818935,30.0
ahyyee,0.6095448236453285,1.0
ai,0.3210736544255084,169.0
aide,0.5556071050123863,33.0
aiding,1.482568446308499,24.0
aidz,0.3948116957004099,1.0
aight,0.3283813097002246,5.0
aild,0.7714460362759916,1.0
ailing,0.4341817084046417,2.0
ailment,0.45791835916936247,9.0
ainm,1.0374322873715067,5.0
aints,0.6229278382646557,1.0
aipac,0.9626282277409643,28.0
airborne,0.5143674928170033,13.0
airbus,1.0749076375619835,29.0
aired,0.2167260942227509,144.0
airlift,0.7269215645978515,2.0
airliner,0.6007924077594688,37.0
airports,0.487374525455164,14.0
airspace,0.6824519970939168,8.0
aise,0.21366118125886147,1.0
aj,0.8135165602536172,24.0
ajkbut,0.3673260200277622,1.0
ajraddatz,0.3563539242350011,1.0
akbar,1.4003130592240016,39.0
akbarnama,0.42283749147565575,1.0
ake,0.5296938197614971,7.0
akhed,0.2690136434501308,3.0
aking,0.2830658448483511,4.0
akkadian,0.217277514360434,13.0
akkadians,0.5251645631397959,3.0
akm,0.6349712859100559,6.0
akmon,0.2690136434501308,3.0
aknowledged,0.8461308536101204,2.0
aksing,0.3144108226545745,1.0
alaive,0.4144279720688537,1.0
alalalalalalalalalalala,0.7899604398160093,1.0
alalalallalala,0.7899604398160093,1.0
alameen,0.6247568494422342,2.0
alarichus,0.8963638623191459,1.0
alasdairgreen27,0.2933807282399814,8.0
albulm,0.5227242605139526,1.0
alc,0.8469550559668297,2.0
alcohol,0.41012391726015096,165.0
alcoholic,0.26150322061432635,45.0
alderley,0.7094267519006305,2.0
alderton,0.3521879209513403,2.0
aleesha,0.7330191764957164,2.0
aleichem,0.623988881654158,4.0
alentejo,1.6773399081816054,4.0
aleppo,2.132000631659779,37.0
alert,1.5048849007180811,360.0
alerting,0.4016953424931828,32.0
alex77,0.6880611648711549,2.0
alexandeer,0.5143880217181435,1.0
alexanderjones9,0.8706512677825503,1.0
alexsloan,0.8915489042505069,1.0
alf,1.0372234879288682,39.0
alienate,0.2528027926563924,18.0
alienated,0.7121827658834999,15.0
alienating,0.5108345383056289,8.0
alight,0.6654787794268769,7.0
alike,1.1997015234977524,122.0
alive,0.20722132961859624,397.0
alkivar,1.5028931066496622,11.0
all,0.25777429037432764,5889.0
allahu,1.0070666932328856,10.0
allalalalalalalalalalalalalalallalalalalallalalala,0.7405857367668249,1.0
allallalalalalalalalalaalalaalalalalalal,0.7899604398160093,1.0
alle,0.3695822830903995,39.0
allegations,0.2016902012060843,65.0
allegedaly,0.7927971067602293,1.0
alleges,0.33659242286779817,19.0
allegiance,0.25266017882217645,117.0
allemandtando,0.7271841821298446,2.0
allen3,0.7877665252897694,3.0
alley,0.38435787066000776,37.0
allgay,0.6390946388205442,1.0
allie,0.3548006596135883,4.0
alligations,1.2628105042964393,3.0
alligenmce,0.4192516213785709,1.0
allin,0.6758970493797425,6.0
allme,0.7050912152838913,1.0
alloed,0.7689840087765147,1.0
allof,0.8382245243593451,1.0
allot,0.6336320344369256,23.0
allover,0.7249674551652971,3.0
alloweed,0.7256778876728781,1.0
allows,0.3265542576933068,509.0
allready,0.25394963839498946,34.0
allsides,0.6773125880193562,1.0
allthough,0.8640511612824626,7.0
alludes,0.5437237687994372,21.0
alma,0.3356420742431995,51.0
almight,0.6444632614202823,4.0
almodovar,0.662465115210564,1.0
alogn,0.8211779488342061,1.0
alonj,0.8724575814277257,1.0
alors,0.5411932537341946,4.0
alot,0.3042608252202913,405.0
alowed,0.5419624999579344,8.0
alphabetical,0.25510280993235895,98.0
alpine,0.8511318341637816,18.0
alredy,1.4059005509234677,12.0
alrite,0.3073355252460304,1.0
alt,0.2993016280405028,139.0
altar,0.2976396858243977,32.0
altho,0.2900510190361093,14.0
altough,0.7737262349691545,7.0
altouhgt,0.6617660631655896,1.0
altra,0.5279588731929945,2.0
altruistic,0.2995170288731152,13.0
alumni,0.24137099281837743,48.0
alun,0.5335661696080316,16.0
alwayz,0.27637166499245047,2.0
alxays,0.7940691618749938,1.0
amadeus,1.182624990623284,11.0
amaizing,0.3126023007358329,1.0
aman,0.24099904960739832,7.0
amarth,0.6000641781248289,6.0
amartyabaag,0.302105597647361,2.0
amateria,0.2182883329393139,1.0
amateurs,0.7534244384905109,4.0
amature,0.48025474051560263,8.0
amaze,0.7286828219640876,20.0
ambition,0.35615606621315166,56.0
amblin,1.6937573606302105,6.0
ambrose,1.4416867733832146,30.0
amdrew,0.3532436662103412,1.0
amend,0.5502704410169433,98.0
amendmants,0.39728971543094427,1.0
amercian,0.7540664263504266,5.0
americana,0.8486668712684586,9.0
americanise,0.5816681338855583,2.0
americqan,0.2159153325073611,2.0
amerikka,0.46163366470440276,2.0
amerikkan,0.42904602207726866,1.0
amerikkans,0.24232581484066393,2.0
ameriturd,0.22949022675501407,1.0
amesh,0.36538613862411157,2.0
amicable,0.731498142376622,21.0
amicably,1.1998806036034972,16.0
amiga,0.5556427443637315,20.0
amistad,0.4637138573621357,8.0
amma,0.26877444710148585,3.0
ammar,0.4887477782229167,3.0
ammend,0.7169736069512681,8.0
ammended,0.7323745542174505,10.0
ammendment,0.5960466202263854,14.0
ammo,0.487067148977637,27.0
ammount,0.45795348681075976,15.0
ammounts,0.3249422477293465,3.0
amoeba,0.6214345386549015,8.0
amon,0.5516011696508238,13.0
amortias,0.8696457100702127,13.0
amoung,0.5368747930815114,5.0
amoungst,0.7901139387030032,4.0
amounts,0.7011152886454539,3.0
ample,0.27653316913343406,105.0
amr,0.534966915925677,9.0
amursky,0.2734725245684019,1.0
amuse,0.5315203513077489,32.0
amusement,0.25604914981236043,57.0
amusing,0.661358971118198,204.0
an3,0.45997328186858083,27.0
anab,0.37309708214501525,4.0
anachronism,0.21657851814364806,30.0
anal,1.2957079630808133,1056.0
analyze,0.7169162784088464,62.0
anarchic,0.26439200759536047,2.0
anarchist,0.5203287155657345,309.0
anarchy,0.7267017352413457,49.0
anatolian,0.4422486857599116,46.0
anatolianism,0.2608292033310722,2.0
ancient,0.3796797467654261,1019.0
andf,0.5191703004478162,4.0
andjust,0.35072367634753127,1.0
andpieces,1.0876639222209383,18.0
andretti,0.5285749970400857,3.0
andrex,0.6571927346450726,5.0
andthis,0.5959672672735686,2.0
aned,0.3577993532499794,2.0
anemoneprojectors,0.62061980713742,3.0
angelina,0.5222277344361,24.0
angenaye,0.7912032344326025,1.0
angered,1.467034538754903,29.0
anglais,0.4927761165951383,8.0
anglo,0.21649584898150318,242.0
angrier,0.45420091973314625,8.0
angrybirdlover1337,0.7899604398160093,1.0
angryjust,0.7378256480821731,1.0
angrynintendo,0.6573646692029997,1.0
angwy,0.41189620906913654,1.0
animalfarm,0.33409477850445274,1.0
animalfucker,0.9898263303284389,4.0
animate,0.6303822653747259,23.0
animation,0.8555697720580295,145.0
animes,0.41491065463395466,1.0
animey,0.6266884268001115,1.0
anisha,0.6788696080374369,2.0
anithing,0.4360619631565541,1.0
anittas,0.5873184563914435,10.0
anj,0.31071693763525265,2.0
anjali,0.5447470969954639,3.0
ann,0.3562025318015133,167.0
annals,0.49485118208722073,39.0
annonymous,0.6325432249461632,14.0
annother,0.7064634412601046,1.0
annoyance,0.8542338454760209,49.0
annoyin,0.5787693073714486,4.0
annoyingly,0.6888600641722136,10.0
annoys,0.754112489127437,43.0
anoa,1.5260528693027724,3.0
anomiebot,0.46112563548077046,6.0
anomisty,0.6749383063045208,1.0
anon,0.3743228584601254,541.0
anonmoos,0.4716678746953082,8.0
anonnymous,0.8023952705238054,1.0
anonomyous,0.6894991323116411,1.0
anonoymous,0.656570880293442,1.0
anonying,0.7639731462829109,1.0
anorak,0.5278004811103991,6.0
anoshirawan,1.3514187103097217,5.0
anotehr,0.41545875571606744,2.0
anotherpseudnym,0.7802658933846442,1.0
anothersolipsist,0.723057483880931,2.0
anothybadberry,0.22927327092435332,1.0
anout,0.6003214223823053,2.0
ansi,0.7505457391121643,5.0
answeare,0.846233604614014,1.0
answere,2.522460087747177,14.0
answeres,0.8760121427440817,1.0
answerin,0.47846135635044557,1.0
antagonised,0.667718442373811,2.0
antagonistic,0.4283902062074966,47.0
antagonizing,0.32485615370220733,12.0
antandrus,1.0241316315983828,100.0
antapanta45,0.761479109997174,1.0
antarctica,0.28671743238380226,45.0
antartica,0.8520104771178524,11.0
antebellum,0.21036362358815416,11.0
antecedent,0.4636640377088962,14.0
anther,0.7445536847000044,11.0
anthing,0.6186262055631537,6.0
anthropoid,0.3484139692217459,5.0
antibody,0.7903976452821634,10.0
antic,0.6612769018046624,50.0
antics,0.4137672908842597,1.0
antient,0.8556778684087727,1.0
antihero,0.6284281311549565,3.0
antiislamic,0.3704796001151697,1.0
antisemite,0.450534740182694,23.0
antisemites,0.3311619562010683,16.0
antisemmitian,0.7342356417989081,1.0
antistink,0.4392360270061081,1.0
antiturkish,0.4107574167665457,2.0
antiviolence,0.9014317169871563,1.0
anus,1.5971664036564317,199.0
anut,0.49700424975050406,1.0
anxious,0.33279983965562987,22.0
any1,0.2700063968403928,8.0
anyhow,0.23364489023730414,198.0
anymoreanyways,0.2055371967663441,1.0
anymorei,0.3572727932818576,1.0
anyof,0.7937687913303644,1.0
anythingtalk,0.9011922294670837,1.0
anytime,0.4621869291211525,153.0
anywaay,0.8361901776241728,1.0
anyware,0.879015560605641,2.0
anywayz,0.7717884315590358,4.0
aobut,0.2971073182390943,4.0
aonia,0.31228626247394575,2.0
aotp,0.32683078797079995,1.0
aparently,0.6040207335143489,10.0
apathy,0.31422240587547007,13.0
apd,0.7283840948543626,2.0
aphex,0.6582072195772878,3.0
apical,0.7142770520461857,2.0
apni,0.4758155802989682,3.0
apocalypse,0.3672974265503561,38.0
apolegetic,0.808228338877069,1.0
apologist,0.8609123132155382,119.0
apologizer,0.674396554397748,1.0
apologizing,0.3880957286432835,31.0
apostrophe,0.3720965189479412,74.0
appalachian,0.3010164613570094,9.0
appallingly,0.34823785632096727,9.0
apparantly,0.7901656512148346,24.0
appareantly,0.8673010466103024,1.0
apperrs,0.5524664450293648,1.0
appetite,0.9609235281868348,21.0
apple2gs,0.22057829693080927,1.0
applicate,0.8406272017955787,2.0
applued,0.8864897613260557,1.0
appoloboy,0.5788085699709671,5.0
appologist,1.1139783190848744,3.0
apprehended,0.20094622034794726,4.0
appropiate,0.33469283953879425,24.0
approved,0.33068542796393896,373.0
approves,0.5455925072684812,27.0
approx,0.49703722994444416,46.0
apropos,0.37745046891898076,24.0
apsalutly,0.3287992049636007,1.0
apt,0.2703688352286129,64.0
aqua,0.44512777596158126,15.0
aquarter,0.29613556196363433,1.0
aquman,0.3557404286262874,1.0
ara,0.6119308776358543,15.0
arab,0.5125677165264754,788.0
arabian,1.5758059638378359,65.0
arabism,0.2283607571485941,14.0
arabistan,0.3837242229315535,2.0
arabized,0.5414360067455822,8.0
arabs,0.5427936451928967,317.0
aracely,0.7205599196546155,1.0
arafat,0.5932491159703884,30.0
aragonese,0.36110993319551266,4.0
arajo,0.5164602692185668,1.0
aramaena,0.48408121377597346,3.0
aramaic,0.32238821894457576,69.0
aramean,0.7043150745405073,21.0
aramic,0.6623916569034068,1.0
araratarev,0.867428746841012,1.0
arbitrary,0.33662969844443735,275.0
arbitrated,0.561407500842365,3.0
arbitrator,0.23021235407424492,140.0
arbour,1.0005183069032688,3.0
arbpia,0.7205524571452749,11.0
arcane,0.47103554743966175,24.0
archangel,0.5529154035630766,10.0
archeological,0.5527896820917327,19.0
